bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,date_year,date_month,date_day,date_dayofweek,bedrooms_0.0,bedrooms_1.0,bedrooms_2.0,bedrooms_3.0,bedrooms_4.0,bedrooms_5.0,bedrooms_6.0,bedrooms_7.0,bedrooms_8.0,bedrooms_9.0,view_0,view_1,view_2,view_3,view_4,condition_1,condition_2,condition_3,condition_4,condition_5,price
-0.5242023465346368,0.1017463933181473,0.23557408403035462,-0.9513875969275055,0,0.1482300884955752,0.0,-0.7664771199196897,1.2104380351824608,20,67,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,463000.0
0.4328015405110024,0.19362186788154898,0.11852739756211496,-0.022416477023764075,0,0.17035398230088494,0.2095435684647303,-2.078344424971284,1.2043112604029922,35,48,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1400000.0
-0.5242023465346368,0.14882308276385725,0.5025251412404481,-0.9513875969275055,0,0.17699115044247787,0.07468879668049792,0.3099268226867464,-0.8256934498609358,33,42,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,588500.0
-1.481206233580276,0.054669703872437365,0.20437338598083893,-0.9513875969275055,0,0.07964601769911503,0.0,-0.5310137574745318,1.2257549721311323,35,49,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,365000.0
0.7518028361928821,0.19286256643887623,0.31172494028679965,-0.022416477023764075,0,0.2809734513274336,0.0,-1.06921572877775,1.1849098069346748,35,48,2014,5,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1200000.0
-0.8432036422165167,0.06302201974183752,0.3201861465375158,-0.9513875969275055,0,0.09181415929203537,0.0,-0.19463752541002058,-0.8256934498609358,18,26,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,242500.0
-0.8432036422165167,0.09111617312072892,0.21371596788267128,-0.9513875969275055,0,0.1327433628318584,0.0,-0.4973761342680807,-0.8256934498609358,3,6,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,419000.0
1.0708041318747619,0.20804859529233105,0.2324363867123807,0.9065546428799773,0,0.3030973451327434,0.0,0.8817664171964156,-0.8256934498609358,1,45,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,367500.0
-0.5242023465346368,0.07593014426727412,0.18403123595307558,-0.9513875969275055,0,0.11061946902654865,0.0,0.5453901851319043,1.2165648099619293,10,73,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,257950.0
-0.8432036422165167,0.06150341685649203,0.3398231960443861,-0.9513875969275055,0,0.08960176991150443,0.0,0.41083969230609974,1.2257549721311323,27,27,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,275000.0
-0.5242023465346368,0.1419893697798026,0.3504349588838259,0.9065546428799773,0,0.13053097345132741,0.14315352697095435,-1.607417700080968,-0.8256934498609358,35,54,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000.0
-1.481206233580276,0.08200455580865604,0.2877515225764373,-0.9513875969275055,0,0.11946902654867256,0.0,-0.564651380680983,1.1951210982337892,3,5,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,435000.0
0.11380024482912263,0.10478359908883828,0.03292819432570356,1.8355257627837187,0,0.12168141592920353,0.058091286307053944,1.1508674028480246,-0.8256934498609358,35,46,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,626000.0
0.4328015405110024,0.1791951404707669,0.4097691677169727,0.9065546428799773,0,0.2610619469026549,0.0,0.6799406779577087,-0.8256934498609358,5,9,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,612500.0
-0.5242023465346368,0.09339407744874714,0.20243435954838312,-0.9513875969275055,0,0.08407079646017698,0.0975103734439834,-0.39646326464872733,1.2053323895329036,35,60,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,495000.0
0.4328015405110024,0.13059984813971146,0.35946024555125644,-0.9513875969275055,0,0.10951327433628319,0.15145228215767634,0.5453901851319043,-0.8256934498609358,14,2,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,285000.0
-0.5242023465346368,0.15110098709187547,0.23455168827505973,-0.9513875969275055,0,0.10951327433628319,0.20746887966804978,-0.7664771199196897,-0.8256934498609358,35,63,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,615000.0
0.11380024482912263,0.13895216400911162,0.37412633638583104,-0.022416477023764075,0,0.10287610619469026,0.18672199170124482,-1.7083305697003213,-0.8256934498609358,19,21,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,698000.0
0.4328015405110024,0.18602885345482156,1.0,0.9065546428799773,0,0.27101769911504425,0.0,0.27628919948029523,1.2308606177806893,16,17,2014,5,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,675000.0
0.4328015405110024,0.16932422171602127,0.1449686670956028,-0.9513875969275055,0,0.1471238938053097,0.18672199170124482,-0.6655642503003364,1.215543680832018,35,56,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,790000.0
-0.5242023465346368,0.0903568716780562,0.2842260199719723,-0.9513875969275055,0,0.1316371681415929,0.0,-0.1273622789971183,-0.8256934498609358,19,22,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,382500.0
0.4328015405110024,0.18906605922551253,0.09543535550286888,0.9065546428799773,0,0.20132743362831856,0.13900414937759337,1.1172297796415733,1.2196281973516636,42,41,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,499950.0
-0.2052010508527571,0.11009870918754747,0.15378242360676547,-0.022416477023764075,0,0.1404867256637168,0.03734439834024896,-0.8673899895390431,1.2267761012610436,35,54,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,650000.0
0.4328015405110024,0.18602885345482156,0.27393155236693434,0.9065546428799773,0,0.27101769911504425,0.0,1.4536060117060847,-0.8256934498609358,36,67,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,625000.0
0.4328015405110024,0.24753227031131358,1.0,-0.022416477023764075,0,0.21349557522123894,0.27593360995850624,0.27628919948029523,1.2308606177806893,1,45,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400000.0
0.4328015405110024,0.21791951404707668,1.0,0.9065546428799773,0,0.3174778761061947,0.0,0.8144911707835133,-0.8256934498609358,14,13,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,604000.0
-1.481206233580276,0.032649962034927864,0.1484941697000679,-0.9513875969275055,0,0.04756637168141593,0.0,-0.9010276127454943,-0.8256934498609358,35,50,2014,5,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,440000.0
1.0708041318747619,0.11237661351556569,0.6814091433910047,-0.9513875969275055,0,0.07964601769911503,0.15767634854771784,0.7135783011641599,-0.8256934498609358,21,23,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,287200.0
-0.2052010508527571,0.12072892938496582,0.43934813456843447,-0.9513875969275055,0,0.1415929203539823,0.06431535269709543,-0.4637385110616296,-0.8256934498609358,26,68,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,403000.0
0.4328015405110024,0.1533788914198937,0.2084277139759737,-0.9513875969275055,0,0.11836283185840707,0.1970954356846473,-0.5310137574745318,1.2257549721311323,35,55,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,750000.0
0.11380024482912263,0.09187547456340167,0.5491675406975207,-0.9513875969275055,0,0.13384955752212388,0.0,0.2426515762738441,1.2165648099619293,13,14,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,335000.0
-0.2052010508527571,0.08428246013667426,0.2815818930186235,-0.9513875969275055,0,0.12278761061946902,0.0,0.10810108344803958,-0.8256934498609358,32,33,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260000.0
-1.481206233580276,0.03644646924829157,0.19517182418318513,-0.9513875969275055,0,0.053097345132743355,0.0,-0.6992018735067875,1.199205614753435,36,67,2014,5,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,308500.0
0.4328015405110024,0.10630220197418375,0.07886549326188315,0.9065546428799773,0,0.15486725663716813,0.0,0.6463030547512576,1.2257549721311323,35,55,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,439950.0
-1.481206233580276,0.06378132118451024,0.3089045382032276,-0.9513875969275055,0,0.09292035398230086,0.0,-0.7328394967132387,-0.8256934498609358,35,49,2014,5,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,235000.0
-1.481206233580276,0.05998481397114654,0.3011484324734045,-0.9513875969275055,0,0.08738938053097345,0.0,-0.09372465579066719,1.213501422572195,42,44,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,315000.0
0.11380024482912263,0.12148823082763857,1.0,0.9065546428799773,0,0.17699115044247787,0.0,0.20901395306739295,-0.8256934498609358,16,15,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,437500.0
0.4328015405110024,0.1184510250569476,0.34627486581055716,0.9065546428799773,0,0.17256637168141592,0.0,0.8481287939899644,-0.8256934498609358,32,37,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,407500.0
0.4328015405110024,0.06833712984054671,0.019108224116200563,2.7644968826874603,0,0.0995575221238938,0.0,1.01631691002222,-0.8256934498609358,35,50,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,445700.0
0.4328015405110024,0.22323462414578588,1.0,0.9065546428799773,0,0.3252212389380531,0.0,1.01631691002222,-0.8256934498609358,31,31,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,838000.0
0.7518028361928821,0.1776765375854214,1.0,0.9065546428799773,0,0.2588495575221239,0.0,0.9826792868157689,-0.8256934498609358,16,15,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,630000.0
-0.5242023465346368,0.19286256643887623,1.0,-0.022416477023764075,0,0.2809734513274336,0.0,0.27628919948029523,1.2308606177806893,33,43,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,550000.0
-0.2052010508527571,0.1776765375854214,0.13615491058444018,-0.022416477023764075,0,0.16703539823008848,0.17219917012448133,-1.4055919608422611,-0.8256934498609358,35,54,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,805000.0
-0.5242023465346368,0.10858010630220197,0.7920041600930733,-0.9513875969275055,0,0.1581858407079646,0.0,-0.09372465579066719,1.213501422572195,7,10,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,284000.0
0.4328015405110024,0.13971146545178437,0.3178945698446135,-0.9513875969275055,0,0.12057522123893805,0.15560165975103735,0.17537632986094184,-0.8256934498609358,5,9,2014,5,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,470000.0
-0.8432036422165167,0.11769172361427488,0.33005755383001795,-0.9513875969275055,0,0.07743362831858408,0.1763485477178423,-0.564651380680983,1.1951210982337892,3,5,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,430000.0
-0.5242023465346368,0.13819286256643887,1.0,-0.9513875969275055,0,0.20132743362831856,0.0,-0.09372465579066719,1.213501422572195,1,45,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,491500.0
1.3898054275566416,0.2498101746393318,0.40039133078909567,0.9065546428799773,0,0.36393805309734517,0.0,1.1845050260544756,-0.8256934498609358,38,38,2014,5,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,785000.0
1.3898054275566416,0.0721336370539104,0.02429071294476419,0.9065546428799773,0,0.07411504424778761,0.058091286307053944,1.2517802724673779,-0.8256934498609358,35,74,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,385000.0
0.4328015405110024,0.09567198177676539,0.02573616901259486,0.9065546428799773,0,0.10066371681415928,0.07261410788381742,1.2854178956738291,-0.8256934498609358,35,49,2014,5,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,295000.0
0.4328015405110024,0.22323462414578588,0.20666496267374118,0.9065546428799773,0,0.3252212389380531,0.0,1.3863307652931824,1.1267054465297233,38,38,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,555000.0
0.4328015405110024,0.17539863325740318,0.17278488264483205,0.9065546428799773,0,0.25553097345132747,0.0,1.4199683884996335,1.137937866958749,27,27,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,459990.0
1.3898054275566416,0.1791951404707669,1.0,-0.9513875969275055,0,0.1316371681415929,0.24273858921161826,1.2181426492609269,-0.8256934498609358,32,37,2014,5,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,625000.0
0.4328015405110024,0.16476841305998483,0.155545174908998,0.9065546428799773,0,0.2400442477876106,0.0,1.1845050260544756,-0.8256934498609358,18,26,2014,5,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300000.0
0.7518028361928821,0.19362186788154898,0.2103667404084295,0.9065546428799773,0,0.28207964601769914,0.0,1.3863307652931824,1.1267054465297233,32,37,2014,5,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,625000.0
-1.481206233580276,0.040242976461655276,0.15378242360676547,-0.9513875969275055,0,0.0586283185840708,0.0,-0.9010276127454943,-0.8256934498609358,35,56,2014,5,3,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,553000.0
0.4328015405110024,0.09719058466211086,0.472981429415031,-0.9513875969275055,0,0.08407079646017698,0.10788381742738588,0.5117525619254532,-0.8256934498609358,16,15,2014,5,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,379880.0
-1.481206233580276,0.048595292331055424,0.32811852739756214,-0.9513875969275055,0,0.07079646017699115,0.0,0.07446346024158845,-0.8256934498609358,38,38,2014,5,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,310000.0
0.4328015405110024,0.17539863325740318,0.23811244590556946,-0.9513875969275055,0,0.25553097345132747,0.0,1.1172297796415733,1.2196281973516636,31,32,2014,5,4,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,775000.0
0.4328015405110024,0.13895216400911162,0.23663173481169414,-0.9513875969275055,0,0.1327433628318584,0.13070539419087138,0.5790278083383553,-0.8256934498609358,32,36,2014,5,4,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365000.0
0.4328015405110024,0.16400911161731208,0.32769546708502634,0.9065546428799773,0,0.1814159292035398,0.10788381742738588,0.6463030547512576,1.2257549721311323,1,45,2014,5,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,331950.0
0.4328015405110024,0.18830675778283978,0.22887562908187103,0.9065546428799773,0,0.17920353982300885,0.17842323651452283,0.3099268226867464,-0.8256934498609358,35,59,2014,5,4,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,783500.0
-0.2052010508527571,0.14502657555049356,0.18938999991186245,-0.9513875969275055,0,0.08517699115044247,0.23651452282157676,-2.381083033829344,1.2216704556114866,35,59,2014,5,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,628000.0
0.4328015405110024,0.11617312072892938,0.2857772411179369,0.9065546428799773,0,0.16924778761061945,0.0,0.5453901851319043,1.2165648099619293,33,42,2014,5,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,560000.0
-1.481206233580276,0.07289293849658315,1.0,-0.9513875969275055,0,0.10619469026548672,0.0,-1.4392295840487124,1.1695928699860034,19,21,2014,5,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,900000.0
1.0708041318747619,0.06833712984054671,0.01893194898597731,0.9065546428799773,0,0.081858407079646,0.03319502074688797,0.9826792868157689,-0.8256934498609358,35,47,2014,5,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,531000.0
1.0708041318747619,0.1366742596810934,0.11852739756211496,0.9065546428799773,0,0.13716814159292035,0.11618257261410789,0.3772020690996486,1.2277972303909552,35,53,2014,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,831000.0
0.4328015405110024,0.1791951404707669,0.3399642161485647,0.9065546428799773,0,0.2610619469026549,0.0,0.8481287939899644,-0.8256934498609358,33,42,2014,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,780000.0
0.4328015405110024,0.13287775246772968,0.33717906909103734,-0.9513875969275055,0,0.13827433628318583,0.10373443983402489,-0.3628256414422762,1.2175859390918409,3,4,2014,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,755000.0
