years_experience,skills_match_score,project_count,resume_length,github_activity,education_level_Bachelors,education_level_High School,education_level_Masters,education_level_PhD,shortlisted
-0.1095509805952965,1.1820222072991378,-1.2184514259946844,-0.6635707632758355,-0.7081042673077462,1.0,0.0,0.0,0.0,Yes
-1.1908596000132383,-0.46420286360454516,-1.0026537143513536,-1.5141253122010088,-0.7331122171334962,0.0,0.0,1.0,0.0,No
-0.5420744283624732,-0.1898320184539316,-1.2184514259946844,-1.2791036605243162,-1.3645629502336811,1.0,0.0,0.0,0.0,No
-0.7583361522460617,-0.8161132954281589,-0.7868560027080227,0.44998420538277956,-1.295791088212869,0.0,0.0,1.0,0.0,Yes
-1.4071213238968268,-1.1382008093006186,-1.4342491376380153,-1.6484233988734047,-1.2270192261920567,0.0,1.0,0.0,0.0,No
-0.1095509805952965,-0.7803257938867745,-1.0026537143513536,0.4779629734395287,-0.08915750912043612,0.0,0.0,1.0,0.0,Yes
0.755495914939057,0.38873258979845,-0.35526057942136097,-0.12078266297490255,0.1671739765935004,0.0,1.0,0.0,0.0,Yes
1.1880193627062337,-0.2136903528148549,1.371121113725286,-0.2438892424245987,1.3237916560344334,0.0,0.0,1.0,0.0,Yes
-0.5420744283624732,0.29926383594498895,-0.35526057942136097,0.4108139301033308,0.06089018983406331,1.0,0.0,0.0,0.0,Yes
-1.4071213238968268,-1.2813508154661561,-0.13946286777803013,-1.6875936741528534,-0.5330486185274969,0.0,0.0,1.0,0.0,No
1.6205428104734105,1.5697201406641357,2.665907383585271,0.6178568137232743,2.0740301508069305,1.0,0.0,0.0,0.0,Yes
0.755495914939057,1.5697201406641357,1.5869188253686168,-1.0049117335681748,1.3800595431423708,1.0,0.0,0.0,0.0,Yes
-0.7583361522460617,-0.26140702153670065,0.2921325555086316,0.5618992776097761,-0.33923700737793516,0.0,0.0,1.0,0.0,Yes
-1.6233830477804152,0.6571388513588331,-1.865844560924677,-1.956189847497645,-1.6709103355991175,0.0,0.0,0.0,1.0,No
0.755495914939057,0.7525721888025246,-0.5710582910646919,1.4012623193122498,0.41100148739456194,0.0,1.0,0.0,0.0,Yes
0.3229724671718803,-0.7266445415746979,0.7237279787952933,0.8752614798453662,0.7361048351293107,0.0,0.0,0.0,1.0,Yes
-0.5420744283624732,-0.046682012288393596,0.07633484386530073,-0.4733151404899415,-0.7456161920463711,0.0,0.0,1.0,0.0,Yes
0.9717576388226454,1.1402701221675224,0.9395256904386242,0.06387720619964167,1.067460170320497,0.0,0.0,1.0,0.0,Yes
0.755495914939057,0.8837930277876009,1.155323402081955,1.015155320129112,0.8673965717144977,1.0,0.0,0.0,0.0,Yes
0.10671074328829187,0.15014924618922054,0.07633484386530073,1.2949430006966032,0.1671739765935004,1.0,0.0,0.0,0.0,Yes
-1.6233830477804152,-0.5954237025896215,-0.35526057942136097,0.19257953926068763,-0.5643085558096843,0.0,0.0,1.0,0.0,No
0.5392341910554687,0.23365341645245036,-0.5710582910646919,0.9368147695702143,-0.0016296847303114502,1.0,0.0,0.0,0.0,Yes
0.5392341910554687,0.34698050466683467,0.07633484386530073,0.7633464076183697,0.023378265095438455,1.0,0.0,0.0,0.0,Yes
1.404281086589822,-0.6610341220821597,0.2921325555086316,0.9927723056837126,0.923664458822435,0.0,1.0,0.0,0.0,Yes
0.3229724671718803,-0.10036326460047057,0.5079302671519624,0.9759850448496631,0.44226142467674934,1.0,0.0,0.0,0.0,Yes
1.6205428104734105,-0.24947785435623898,0.7237279787952933,0.500345987884928,0.5485452114361864,0.0,0.0,1.0,0.0,Yes
0.755495914939057,0.12629091182829727,0.07633484386530073,-0.31103828576079656,0.48602533687181165,0.0,0.0,1.0,0.0,Yes
0.755495914939057,0.042786741565067454,0.7237279787952933,-0.05922937325005448,0.7798687473243731,0.0,0.0,1.0,0.0,Yes
1.6205428104734105,0.23961800004268158,0.07633484386530073,0.8025166828978185,1.1299800448848716,1.0,0.0,0.0,0.0,Yes
1.404281086589822,-0.23754868717577735,-0.13946286777803013,1.8321353473861863,0.26095378844006256,1.0,0.0,0.0,0.0,Yes
1.1880193627062337,0.8241471918852936,-0.35526057942136097,0.7073888715048715,0.6173170734569987,1.0,0.0,0.0,0.0,Yes
1.1880193627062337,0.29926383594498895,-0.35526057942136097,0.528324755941677,0.07339416474693826,1.0,0.0,0.0,0.0,Yes
1.404281086589822,0.54977634673468,1.155323402081955,1.328517522364702,1.5801231417483699,0.0,0.0,1.0,0.0,Yes
1.1880193627062337,-0.4522736964240844,0.9395256904386242,0.6122610601119245,0.8673965717144977,0.0,0.0,1.0,0.0,Yes
-1.1908596000132383,-1.2634570646954641,-1.4342491376380153,-1.0272947480135741,-1.3895709000594312,0.0,1.0,0.0,0.0,No
0.755495914939057,1.5697201406641357,0.5079302671519624,-0.775485835502832,0.1921819264192503,0.0,0.0,1.0,0.0,Yes
-0.3258127044788849,0.7883596903439095,-0.7868560027080227,-0.7586985746687825,-0.3142290575521852,1.0,0.0,0.0,0.0,Yes
-0.97459787612965,-0.046682012288393596,-1.4342491376380153,-0.6747622704985352,-1.3145470505821815,0.0,0.0,1.0,0.0,No
1.6205428104734105,0.5617055139151409,2.0185142486552783,0.7969209292864687,1.7614307779850567,1.0,0.0,0.0,0.0,Yes
0.10671074328829187,0.7108201036709093,0.7237279787952933,-0.5684429518828885,0.7986247096936855,0.0,0.0,1.0,0.0,Yes
-1.1908596000132383,-1.3231029005977715,-1.2184514259946844,0.4835587270508785,-1.3020430756693064,1.0,0.0,0.0,0.0,No
-0.7583361522460617,-0.7564674595258516,-1.2184514259946844,-1.5197210658123588,-1.2332712136484942,1.0,0.0,0.0,0.0,Yes
-1.1908596000132383,-1.657119581650693,-1.2184514259946844,-0.33342130020619587,-1.1582473641712445,0.0,1.0,0.0,0.0,No
-0.3258127044788849,0.5617055139151409,-1.2184514259946844,-0.07601663408410395,-1.4958546868188682,1.0,0.0,0.0,0.0,Yes
-0.7583361522460617,-0.05861117946885524,-0.7868560027080227,-1.1112310521838216,-0.8456479913493706,0.0,1.0,0.0,0.0,No
0.10671074328829187,-0.040717428698163194,-1.2184514259946844,-0.12637841658625237,-0.5768125307225592,1.0,0.0,0.0,0.0,Yes
-0.3258127044788849,1.3013138791037526,-0.7868560027080227,-0.9937202263454752,-0.6580883676562465,1.0,0.0,0.0,0.0,Yes
-1.4071213238968268,-0.25544243794646937,-0.13946286777803013,-0.09280389491815343,-0.7643721544156835,0.0,0.0,1.0,0.0,No
-0.97459787612965,-0.5596362010482374,-1.0026537143513536,0.595473799277875,-1.4958546868188682,0.0,1.0,0.0,0.0,No
0.10671074328829187,0.4364492585202957,-0.5710582910646919,0.21496255370608694,0.29846571317868736,0.0,0.0,1.0,0.0,Yes
0.755495914939057,-0.7803257938867745,0.7237279787952933,1.6362839709889423,0.767364772411498,1.0,0.0,0.0,0.0,Yes
1.1880193627062337,0.23365341645245036,0.5079302671519624,0.9759850448496631,0.15467000168062545,0.0,0.0,0.0,1.0,Yes
-1.4071213238968268,-0.4463091128338531,-1.0026537143513536,-0.34461280742889555,-1.402074874972306,0.0,0.0,0.0,1.0,No
0.3229724671718803,0.0666450759259899,0.5079302671519624,0.6066653065005746,0.8236326595194353,1.0,0.0,0.0,0.0,Yes
0.10671074328829187,0.740643021622063,0.9395256904386242,-0.965741458288726,-0.07665353420756116,0.0,0.0,1.0,0.0,Yes
0.3229724671718803,-0.7564674595258516,-0.13946286777803013,1.1214746387447585,-0.2704651453571229,0.0,1.0,0.0,0.0,Yes
-0.7583361522460617,0.024892990794374566,-0.5710582910646919,0.18138803203798798,-0.5393006059839344,0.0,0.0,0.0,1.0,Yes
-1.4071213238968268,-0.7683966267063133,-1.650046849281346,-1.413401747196712,-1.677162323055555,1.0,0.0,0.0,0.0,No
-0.97459787612965,-0.7624320431160824,-1.4342491376380153,-1.0552735160703233,-1.9897616958774287,0.0,1.0,0.0,0.0,No
0.755495914939057,0.35890967184729633,0.7237279787952933,0.5786865384438256,1.1799959445363715,1.0,0.0,0.0,0.0,Yes
1.404281086589822,-0.8220778790183898,0.9395256904386242,0.8025166828978185,0.898656508996685,0.0,1.0,0.0,0.0,Yes
0.755495914939057,-1.675013332421385,-0.7868560027080227,0.8640699726226666,0.04838621492118836,1.0,0.0,0.0,0.0,Yes
-0.3258127044788849,-0.8697945477402355,0.7237279787952933,0.5451120167757266,0.28596173826581245,0.0,0.0,1.0,0.0,Yes
0.755495914939057,-0.13018618255162426,0.07633484386530073,0.9312190159588645,0.31096968809156234,1.0,0.0,0.0,0.0,Yes
0.9717576388226454,-0.5894591189993912,0.2921325555086316,-0.3669958218742948,0.5047812992411241,1.0,0.0,0.0,0.0,Yes
-0.1095509805952965,-0.17790285127346997,0.07633484386530073,0.8752614798453662,-0.04539359692537378,1.0,0.0,0.0,0.0,Yes
1.404281086589822,1.5697201406641357,1.155323402081955,0.8808572334567161,1.198751906905684,1.0,0.0,0.0,0.0,Yes
-1.1908596000132383,-0.07650493023954728,-1.4342491376380153,-1.0216989944022243,-0.9206718408266203,1.0,0.0,0.0,0.0,No
1.1880193627062337,1.223774292430753,2.45010967194194,0.528324755941677,1.9677463640474935,0.0,0.0,1.0,0.0,Yes
-1.6233830477804152,-0.08246951382977852,-0.5710582910646919,-1.5141253122010088,-0.9206718408266203,1.0,0.0,0.0,0.0,No
-0.97459787612965,-1.2097758123833877,-1.4342491376380153,-1.5980616163712562,-0.5142926561581844,0.0,0.0,1.0,0.0,Yes
-1.4071213238968268,-1.2574924811052335,-1.650046849281346,-0.6747622704985352,-1.6959182854248673,1.0,0.0,0.0,0.0,No
-0.1095509805952965,0.4185555077496037,-0.35526057942136097,0.019111177308843066,-0.5955684930918717,1.0,0.0,0.0,0.0,No
-0.97459787612965,-0.8101487118379281,0.2921325555086316,-1.4861465441442598,-0.03288962201249883,0.0,0.0,1.0,0.0,Yes
-1.4071213238968268,-1.2217049795638488,-0.7868560027080227,-0.23829348881324885,-1.820958034553617,1.0,0.0,0.0,0.0,No
1.1880193627062337,1.5697201406641357,0.2921325555086316,-0.048037866027354825,-0.05164558438181126,1.0,0.0,0.0,0.0,Yes
-0.5420744283624732,-0.05861117946885524,1.155323402081955,-0.8538263860617296,0.9549243961046223,0.0,0.0,1.0,0.0,Yes
-0.5420744283624732,1.2118451252502915,-0.35526057942136097,-0.27746376409269763,-0.27671713281356036,1.0,0.0,0.0,0.0,Yes
0.3229724671718803,-1.5199341590753856,-0.13946286777803013,-0.10959115575220289,-0.07040154675112369,1.0,0.0,0.0,0.0,No
-0.97459787612965,-0.9473341344132353,-1.2184514259946844,-1.032890501624924,-1.61464244849118,0.0,0.0,1.0,0.0,No
-0.5420744283624732,0.22172424927198955,-0.7868560027080227,-0.8818051541184787,-0.30797707009574776,0.0,0.0,1.0,0.0,Yes
0.9717576388226454,0.2813700851742969,0.9395256904386242,1.043134088185861,0.7298528476728732,0.0,1.0,0.0,0.0,Yes
1.404281086589822,-1.1322362257103877,0.9395256904386242,0.724176132338921,1.4175714678809956,1.0,0.0,0.0,0.0,Yes
-1.4071213238968268,-1.3171383170075408,-1.650046849281346,-0.6915495313325847,-1.0957274896068696,0.0,1.0,0.0,0.0,No
0.3229724671718803,1.5697201406641357,1.155323402081955,-0.9937202263454752,0.5860571361748113,1.0,0.0,0.0,0.0,Yes
0.755495914939057,0.79432427393414,0.7237279787952933,0.690601610670822,-0.30797707009574776,0.0,0.0,1.0,0.0,Yes
-1.4071213238968268,-0.08246951382977852,-0.5710582910646919,-1.1392098202405707,-0.30797707009574776,0.0,0.0,1.0,0.0,No
0.3229724671718803,-0.2435132707660086,1.155323402081955,0.5507077703870764,0.8736485591709352,0.0,0.0,1.0,0.0,Yes
1.1880193627062337,0.5318825959639871,0.2921325555086316,0.466771466216829,0.34222962537374974,0.0,1.0,0.0,0.0,Yes
-0.97459787612965,-0.6192820369505448,-1.0026537143513536,-0.8426348788390299,-1.058215564868245,1.0,0.0,0.0,0.0,No
1.1880193627062337,1.5697201406641357,0.5079302671519624,1.8209438401634865,0.3672375751994996,0.0,0.0,1.0,0.0,Yes
1.404281086589822,1.5697201406641357,0.2921325555086316,0.7633464076183697,0.20468590133212525,1.0,0.0,0.0,0.0,Yes
1.6205428104734105,1.4146409673181368,0.7237279787952933,1.8321353473861863,1.6363910288563073,0.0,0.0,1.0,0.0,Yes
1.404281086589822,0.991155532411754,0.07633484386530073,1.8321353473861863,0.5485452114361864,0.0,0.0,1.0,0.0,Yes
-0.1095509805952965,-1.1859174780224648,0.7237279787952933,0.9703892912383133,0.6985929103906858,0.0,0.0,0.0,1.0,Yes
1.1880193627062337,-1.2157403959736184,0.2921325555086316,0.8137081901205182,0.41725347485099945,0.0,1.0,0.0,0.0,Yes
-0.3258127044788849,-0.17790285127346997,0.07633484386530073,-0.19912321353380008,0.4547653995896243,1.0,0.0,0.0,0.0,Yes
0.755495914939057,1.3549951314158295,-0.7868560027080227,0.14781351036988905,-0.18918930842343573,0.0,0.0,1.0,0.0,Yes
0.10671074328829187,1.4027118001376753,-1.4342491376380153,-0.5180811693807401,-0.7018522798513087,0.0,0.0,1.0,0.0,Yes
1.1880193627062337,0.012963823613913772,2.0185142486552783,1.4180495801462991,1.1424840197977466,0.0,0.0,1.0,0.0,Yes
-0.1095509805952965,-1.746588335504154,-0.5710582910646919,0.11983474231313991,0.28596173826581245,0.0,1.0,0.0,0.0,No
-0.7583361522460617,0.5676700975053721,-1.0026537143513536,-0.23269773520189904,-1.3645629502336811,0.0,0.0,1.0,0.0,Yes
1.6205428104734105,0.317157586715681,1.371121113725286,0.26532433620823537,1.436327430250308,0.0,0.0,1.0,0.0,Yes
0.9717576388226454,-1.2157403959736184,0.5079302671519624,0.024706930920192893,-0.0016296847303114502,0.0,1.0,0.0,0.0,Yes
-1.4071213238968268,-1.287315399056387,-1.865844560924677,-1.1615928346859699,-1.7271782227070547,1.0,0.0,0.0,0.0,No
1.404281086589822,0.4722367600616798,1.155323402081955,1.1158788851334087,1.8739665522009312,0.0,0.0,1.0,0.0,Yes
-0.7583361522460617,0.6929263529002172,0.5079302671519624,-1.5141253122010088,-0.24545719553137302,1.0,0.0,0.0,0.0,Yes
-0.1095509805952965,0.6452096841783715,-0.35526057942136097,-0.5180811693807401,-0.3267330324650602,1.0,0.0,0.0,0.0,Yes
0.3229724671718803,-0.3270174410292384,-0.13946286777803013,1.4180495801462991,0.2484498135271876,0.0,0.0,1.0,0.0,No
0.10671074328829187,1.241668043201445,0.2921325555086316,0.19817529287203745,1.0549561954076219,1.0,0.0,0.0,0.0,Yes
0.755495914939057,0.6809971857197555,1.5869188253686168,0.8360912045659175,1.0924681201462467,0.0,0.0,1.0,0.0,Yes
0.755495914939057,1.2953492955135222,-0.13946286777803013,1.3117302615306525,0.6798369480213734,1.0,0.0,0.0,0.0,Yes
0.755495914939057,1.5339326391227517,-0.5710582910646919,0.42200543732603046,0.5735531612619363,1.0,0.0,0.0,0.0,Yes
0.9717576388226454,0.6809971857197555,0.07633484386530073,0.6458355817800234,0.3484816128301872,0.0,0.0,0.0,1.0,Yes
0.10671074328829187,0.9494034472801387,-0.35526057942136097,-1.8834450505500973,0.17967795150637536,0.0,0.0,0.0,1.0,Yes
0.9717576388226454,-0.16597368409300833,0.2921325555086316,1.0879001170766596,-0.33923700737793516,0.0,1.0,0.0,0.0,Yes
1.404281086589822,1.5697201406641357,1.5869188253686168,0.9312190159588645,1.5363592295533075,0.0,0.0,1.0,0.0,Yes
0.9717576388226454,0.54977634673468,0.9395256904386242,1.5075816379278963,0.9799323459303723,1.0,0.0,0.0,0.0,Yes
-1.6233830477804152,-0.3747341097510841,-1.0026537143513536,-0.8818051541184787,-0.9706877404781202,0.0,1.0,0.0,0.0,No
0.10671074328829187,1.3549951314158295,-0.13946286777803013,-0.7195282993893338,0.06089018983406331,1.0,0.0,0.0,0.0,Yes
-0.3258127044788849,0.23961800004268158,-1.650046849281346,0.42200543732603046,-1.164499351627682,1.0,0.0,0.0,0.0,No
0.10671074328829187,0.12629091182829727,-0.35526057942136097,0.9536020304042637,0.3672375751994996,0.0,0.0,1.0,0.0,Yes
-0.1095509805952965,0.024892990794374566,0.2921325555086316,0.09745172786774062,0.2484498135271876,0.0,0.0,1.0,0.0,Yes
-1.6233830477804152,-3.166159229979069,-1.0026537143513536,-2.2583605425105358,-1.0519635774118075,0.0,0.0,0.0,1.0,No
0.755495914939057,-0.06457576305908648,-0.35526057942136097,0.29330310426498446,0.2734577633529375,0.0,0.0,1.0,0.0,Yes
-0.1095509805952965,0.7048555200806789,0.9395256904386242,-0.32222979298349624,1.2612717814700587,1.0,0.0,0.0,0.0,Yes
-0.1095509805952965,0.9613326144606004,0.5079302671519624,0.819303943731868,-0.3142290575521852,0.0,0.0,1.0,0.0,Yes
1.404281086589822,0.4960950944226031,2.0185142486552783,1.4404325945916985,1.5738711542919324,0.0,0.0,0.0,1.0,Yes
0.5392341910554687,0.5974930154565258,0.2921325555086316,0.5171332487189775,0.3484816128301872,0.0,0.0,1.0,0.0,Yes
-1.1908596000132383,-0.6729632892626214,-0.13946286777803013,-0.7475070674460829,-0.6768443300255589,0.0,0.0,1.0,0.0,Yes
-1.6233830477804152,0.09646799387714357,-1.650046849281346,-1.3686357183059135,-1.0644675523246823,0.0,0.0,0.0,1.0,No
-0.1095509805952965,1.5697201406641357,0.9395256904386242,-0.3669958218742948,0.11090608948556312,1.0,0.0,0.0,0.0,Yes
-1.1908596000132383,0.1322554954185285,0.07633484386530073,-1.3910187327513128,-0.626828430374059,0.0,0.0,1.0,0.0,Yes
-1.1908596000132383,-1.1024133077592342,-1.2184514259946844,-1.508529558589659,-0.8456479913493706,0.0,0.0,1.0,0.0,No
-1.6233830477804152,-0.5894591189993912,0.07633484386530073,-1.7267639494323022,-0.9831917153909951,0.0,0.0,0.0,1.0,No
0.5392341910554687,1.4802513868106746,0.07633484386530073,0.5451120167757266,-0.4830327188759971,1.0,0.0,0.0,0.0,Yes
-0.7583361522460617,-1.746588335504154,-0.7868560027080227,-1.6484233988734047,-1.1207354394326197,1.0,0.0,0.0,0.0,No
0.3229724671718803,-0.2196549364050853,-0.7868560027080227,0.8920487406794158,-0.7206082422206211,0.0,0.0,1.0,0.0,Yes
-0.3258127044788849,0.38276800620821877,-0.35526057942136097,-0.3893788363196941,-0.28922110772643533,1.0,0.0,0.0,0.0,Yes
0.3229724671718803,1.4921805539911364,0.5079302671519624,-0.13756992380895203,0.517285274153999,0.0,0.0,1.0,0.0,Yes
0.10671074328829187,0.5318825959639871,0.07633484386530073,-0.7419113138347331,0.14841801422418796,1.0,0.0,0.0,0.0,Yes
0.755495914939057,-0.19579660204416202,0.07633484386530073,1.3117302615306525,-0.07040154675112369,1.0,0.0,0.0,0.0,Yes
-0.3258127044788849,0.22768883286221994,0.2921325555086316,-1.5197210658123588,0.04213422746475088,1.0,0.0,0.0,0.0,Yes
0.10671074328829187,0.35890967184729633,0.5079302671519624,0.9927723056837126,0.6235690609134361,1.0,0.0,0.0,0.0,Yes
-0.1095509805952965,0.18593674773060462,0.07633484386530073,-0.7363155602233833,0.1984339138756878,1.0,0.0,0.0,0.0,Yes
0.755495914939057,0.25751175081337363,0.5079302671519624,-0.5628471982715387,0.8173806720629979,1.0,0.0,0.0,0.0,Yes
-1.4071213238968268,-0.7982195446574669,-0.7868560027080227,-1.3294654430264647,-1.3708149376901186,1.0,0.0,0.0,0.0,No
-1.6233830477804152,-1.7764112534553076,-1.0026537143513536,-0.8818051541184787,-0.48928470633243454,1.0,0.0,0.0,0.0,No
1.6205428104734105,1.5697201406641357,-0.5710582910646919,1.3173260151420023,0.8173806720629979,0.0,1.0,0.0,0.0,Yes
-0.3258127044788849,-0.10632784819070096,-0.7868560027080227,-1.0888480377384222,-0.16418135859768582,1.0,0.0,0.0,0.0,Yes
-0.3258127044788849,0.4662721764714494,-0.7868560027080227,-0.41735760437644326,-0.1454253962283734,0.0,0.0,1.0,0.0,Yes
1.1880193627062337,0.6153867662272178,2.0185142486552783,1.2166024501377055,1.8489586023751814,0.0,0.0,1.0,0.0,Yes
-0.1095509805952965,0.6273159334076794,-0.35526057942136097,-0.14876143103165168,0.0108742901825635,1.0,0.0,0.0,0.0,Yes
-0.7583361522460617,-1.651154998060462,-1.0026537143513536,-1.4805507905329098,-1.164499351627682,1.0,0.0,0.0,0.0,No
-1.1908596000132383,-2.062711265786383,0.5079302671519624,-0.3669958218742948,-0.7518681795028086,0.0,0.0,1.0,0.0,No
0.755495914939057,0.317157586715681,-0.13946286777803013,0.052685698976942016,0.11090608948556312,1.0,0.0,0.0,0.0,Yes
-0.1095509805952965,1.5697201406641357,0.07633484386530073,-1.379827225528613,0.3484816128301872,0.0,0.0,0.0,1.0,Yes
-0.5420744283624732,0.9374742800996779,-0.13946286777803013,-0.21591047436784958,-0.37674893211656,0.0,0.0,1.0,0.0,Yes
0.5392341910554687,-0.4940257815556988,0.07633484386530073,1.8321353473861863,0.22344186370143768,1.0,0.0,0.0,0.0,Yes
-1.1908596000132383,-0.26737160512693103,-1.4342491376380153,-1.0888480377384222,-1.545870586470368,1.0,0.0,0.0,0.0,No
-1.6233830477804152,-1.5318633262558474,-1.4342491376380153,-0.999315979956825,-1.4208308373416185,1.0,0.0,0.0,0.0,No
-1.1908596000132383,-0.613317453360314,-1.650046849281346,0.04708994536559219,-1.533366611557493,0.0,1.0,0.0,0.0,No
-0.7583361522460617,-0.0347528451079328,-0.7868560027080227,-1.0776565305157226,-1.139491401801932,1.0,0.0,0.0,0.0,No
1.404281086589822,1.5339326391227517,0.2921325555086316,1.227793957360405,0.636073035826311,1.0,0.0,0.0,0.0,Yes
1.1880193627062337,-0.5894591189993912,0.5079302671519624,0.5451120167757266,0.9424204211917474,0.0,0.0,1.0,0.0,Yes
-1.1908596000132383,-1.8599154237185378,-0.13946286777803013,-1.547699833869108,-0.6518363801998089,1.0,0.0,0.0,0.0,No
-1.6233830477804152,-1.2992445662368488,-1.2184514259946844,-2.364679861126182,-1.808454059640742,0.0,1.0,0.0,0.0,No
-0.7583361522460617,-1.1859174780224648,0.2921325555086316,-0.10959115575220289,-0.08290552166399863,0.0,0.0,1.0,0.0,Yes
0.3229724671718803,-0.8817237149206971,0.7237279787952933,-0.7586985746687825,0.21093788878856273,1.0,0.0,0.0,0.0,Yes
-0.3258127044788849,-0.004929927156779117,0.07633484386530073,-0.008867590747906056,-0.08915750912043612,1.0,0.0,0.0,0.0,Yes
1.404281086589822,-0.1122924317809322,0.2921325555086316,1.1774321748582568,0.7986247096936855,1.0,0.0,0.0,0.0,Yes
1.1880193627062337,1.5697201406641357,0.2921325555086316,-0.19912321353380008,0.5798051487183739,0.0,0.0,1.0,0.0,Yes
-0.3258127044788849,-0.27930077230739264,0.5079302671519624,0.5786865384438256,-0.3579929697472476,0.0,0.0,0.0,1.0,Yes
0.5392341910554687,-0.2852653558976231,0.9395256904386242,-0.7027410385552844,0.47352136195893674,0.0,1.0,0.0,0.0,Yes
0.10671074328829187,0.25751175081337363,-0.13946286777803013,0.6402398281686736,-0.2517091829878105,1.0,0.0,0.0,0.0,Yes
1.404281086589822,-0.6431403713114677,0.7237279787952933,-0.5796344591055882,1.2675237689264962,1.0,0.0,0.0,0.0,Yes
1.404281086589822,1.1581638729382144,2.2343119602986095,1.0207510737404617,1.6926589159642444,1.0,0.0,0.0,0.0,Yes
0.3229724671718803,0.41259092415937243,0.2921325555086316,0.4443884517714297,0.48602533687181165,1.0,0.0,0.0,0.0,Yes
0.3229724671718803,0.018928407204144168,-1.2184514259946844,0.10304748147909043,-0.6830963174819963,0.0,0.0,1.0,0.0,Yes
0.755495914939057,1.0388722011335998,0.07633484386530073,1.71462452154784,0.8236326595194353,0.0,0.0,0.0,1.0,Yes
0.9717576388226454,0.848005526246217,0.9395256904386242,1.8321353473861863,1.280027743839371,1.0,0.0,0.0,0.0,Yes
-1.1908596000132383,0.5557409303249105,-1.865844560924677,-0.3837830827083443,-0.6643403551126839,1.0,0.0,0.0,0.0,No
1.404281086589822,1.5697201406641357,-0.13946286777803013,1.8321353473861863,0.25470180098362505,0.0,0.0,1.0,0.0,Yes
1.6205428104734105,-0.12422159896139384,1.8027165370119476,0.11423898870179008,1.4175714678809956,1.0,0.0,0.0,0.0,Yes
-0.3258127044788849,-1.4125716544512326,0.07633484386530073,-0.8874009077298285,0.28596173826581245,1.0,0.0,0.0,0.0,Yes
-1.6233830477804152,-0.8757591313304663,-1.650046849281346,-1.0216989944022243,-1.427082824798056,1.0,0.0,0.0,0.0,No
-0.97459787612965,-2.468302949922073,-0.7868560027080227,-1.3350611966378145,-1.0644675523246823,1.0,0.0,0.0,0.0,No
0.9717576388226454,1.0448367847238311,-0.35526057942136097,-0.361400068262945,0.17342596404993788,1.0,0.0,0.0,0.0,Yes
1.6205428104734105,1.1462347057577538,1.8027165370119476,1.8321353473861863,2.1615579751970553,0.0,0.0,1.0,0.0,Yes
-0.97459787612965,-0.05264659587862484,-0.5710582910646919,-0.8202518643936306,-0.6018204805483092,0.0,0.0,1.0,0.0,No
1.1880193627062337,0.3111930031254506,0.07633484386530073,-0.5292726766034398,0.7736167598679355,1.0,0.0,0.0,0.0,Yes
